"date","geography","geography code","Rural Urban","Household Deprivation: All categories: Classification of household deprivation; measures: Value","Household Deprivation: Household is not deprived in any dimension; measures: Value","Household Deprivation: Household is deprived in 1 dimension; measures: Value","Household Deprivation: Household is deprived in 2 dimensions; measures: Value","Household Deprivation: Household is deprived in 3 dimensions; measures: Value","Household Deprivation: Household is deprived in 4 dimensions; measures: Value"
"2011","E00003855","E00003855","Total",134,45,49,31,7,2
"2011","E00003888","E00003888","Total",131,48,53,29,1,0
"2011","E00003847","E00003847","Total",111,51,33,25,2,0
"2011","E00003851","E00003851","Total",138,56,47,29,6,0
"2011","E00003859","E00003859","Total",126,37,35,40,14,0
"2011","E00003867","E00003867","Total",129,51,41,32,3,2
"2011","E00003870","E00003870","Total",114,61,37,16,0,0
"2011","E00003846","E00003846","Total",139,48,51,35,5,0
"2011","E00003854","E00003854","Total",126,45,50,30,1,0
"2011","E00003862","E00003862","Total",132,62,41,27,2,0
"2011","E00003866","E00003866","Total",112,56,39,16,1,0
"2011","E00003872","E00003872","Total",112,41,43,23,5,0
"2011","E00004085","E00004085","Total",121,69,38,13,1,0
"2011","E00004086","E00004086","Total",112,59,40,13,0,0
"2011","E00004106","E00004106","Total",111,70,32,9,0,0
"2011","E00004109","E00004109","Total",118,43,27,31,17,0
"2011","E00004112","E00004112","Total",110,68,26,14,2,0
"2011","E00004079","E00004079","Total",109,59,40,10,0,0
"2011","E00004080","E00004080","Total",137,73,41,20,3,0
"2011","E00004082","E00004082","Total",117,60,39,13,5,0
"2011","E00004087","E00004087","Total",120,52,37,27,4,0
"2011","E00004088","E00004088","Total",165,90,58,15,2,0
"2011","E00004113","E00004113","Total",113,68,37,8,0,0
"2011","E00004116","E00004116","Total",130,89,27,13,1,0
"2011","E00004117","E00004117","Total",135,81,35,16,3,0
"2011","E00004118","E00004118","Total",122,68,39,13,2,0
"2011","E00004078","E00004078","Total",146,76,64,5,1,0
"2011","E00004084","E00004084","Total",138,59,35,33,11,0
"2011","E00004094","E00004094","Total",117,48,43,23,3,0
"2011","E00004115","E00004115","Total",119,39,37,36,6,1
"2011","E00004119","E00004119","Total",127,69,46,11,1,0
"2011","E00004075","E00004075","Total",126,74,40,11,1,0
"2011","E00004083","E00004083","Total",149,84,48,16,1,0
"2011","E00004089","E00004089","Total",135,73,46,16,0,0
"2011","E00004092","E00004092","Total",138,49,55,31,3,0
"2011","E00004091","E00004091","Total",177,102,53,19,3,0
"2011","E00004096","E00004096","Total",133,88,36,7,2,0
"2011","E00004099","E00004099","Total",119,70,35,13,1,0
"2011","E00004100","E00004100","Total",121,73,39,9,0,0
"2011","E00004076","E00004076","Total",138,69,46,22,1,0
"2011","E00004097","E00004097","Total",123,6,26,57,34,0
"2011","E00004098","E00004098","Total",157,83,50,22,2,0
"2011","E00004101","E00004101","Total",154,96,38,14,6,0
"2011","E00004103","E00004103","Total",113,64,36,13,0,0
"2011","E00004081","E00004081","Total",131,74,39,15,3,0
"2011","E00004090","E00004090","Total",115,56,38,19,2,0
"2011","E00004093","E00004093","Total",119,68,33,15,3,0
"2011","E00004095","E00004095","Total",122,61,39,21,1,0
"2011","E00004102","E00004102","Total",119,71,41,6,1,0
"2011","E00003686","E00003686","Total",123,64,39,18,2,0
"2011","E00003693","E00003693","Total",127,52,47,26,2,0
"2011","E00003694","E00003694","Total",119,67,30,19,3,0
"2011","E00003700","E00003700","Total",119,67,41,9,2,0
"2011","E00003701","E00003701","Total",134,78,34,20,2,0
"2011","E00003706","E00003706","Total",128,63,51,13,1,0
"2011","E00003663","E00003663","Total",138,74,40,23,1,0
"2011","E00003666","E00003666","Total",108,49,40,18,1,0
"2011","E00003685","E00003685","Total",112,58,38,12,3,1
"2011","E00003687","E00003687","Total",124,62,41,18,3,0
"2011","E00003689","E00003689","Total",131,63,44,21,3,0
"2011","E00003690","E00003690","Total",130,61,44,23,2,0
"2011","E00003664","E00003664","Total",138,68,48,21,1,0
"2011","E00003688","E00003688","Total",118,63,40,14,1,0
"2011","E00003691","E00003691","Total",117,70,38,9,0,0
"2011","E00003692","E00003692","Total",124,44,50,29,1,0
"2011","E00003696","E00003696","Total",118,71,38,9,0,0
"2011","E00003672","E00003672","Total",112,60,41,10,1,0
"2011","E00003697","E00003697","Total",114,63,38,13,0,0
"2011","E00003698","E00003698","Total",119,65,37,16,1,0
"2011","E00003702","E00003702","Total",124,60,47,16,1,0
"2011","E00003705","E00003705","Total",132,84,44,2,2,0
"2011","E00003668","E00003668","Total",124,80,30,11,3,0
"2011","E00003671","E00003671","Total",104,60,32,12,0,0
"2011","E00003673","E00003673","Total",118,73,38,5,2,0
"2011","E00003699","E00003699","Total",116,65,42,8,1,0
"2011","E00003703","E00003703","Total",129,50,35,19,24,1
"2011","E00003841","E00003841","Total",125,57,40,26,2,0
"2011","E00003842","E00003842","Total",134,69,44,21,0,0
"2011","E00003871","E00003871","Total",130,43,62,23,2,0
"2011","E00003877","E00003877","Total",121,66,40,13,2,0
"2011","E00003881","E00003881","Total",117,49,47,18,3,0
"2011","E00003856","E00003856","Total",109,26,30,34,19,0
"2011","E00003857","E00003857","Total",135,53,46,28,8,0
"2011","E00003860","E00003860","Total",103,32,41,24,6,0
"2011","E00003861","E00003861","Total",164,36,64,45,16,3
"2011","E00003863","E00003863","Total",146,33,56,42,13,2
"2011","E00003848","E00003848","Total",112,57,34,20,1,0
"2011","E00003864","E00003864","Total",63,25,19,15,4,0
"2011","E00003865","E00003865","Total",56,15,27,8,5,1
"2011","E00003869","E00003869","Total",131,63,42,25,1,0
"2011","E00003875","E00003875","Total",121,50,45,23,2,1
"2011","E00003873","E00003873","Total",125,69,36,18,2,0
"2011","E00003874","E00003874","Total",120,63,34,23,0,0
"2011","E00003876","E00003876","Total",128,68,48,10,2,0
"2011","E00003878","E00003878","Total",125,64,46,14,1,0
"2011","E00003882","E00003882","Total",145,74,50,21,0,0
"2011","E00003843","E00003843","Total",151,70,51,27,3,0
"2011","E00003885","E00003885","Total",129,43,45,28,13,0
"2011","E00003886","E00003886","Total",130,73,38,15,4,0
"2011","E00003887","E00003887","Total",132,56,37,30,9,0
"2011","E00003214","E00003214","Total",109,56,35,17,1,0
"2011","E00003215","E00003215","Total",154,63,52,29,10,0
"2011","E00003217","E00003217","Total",122,79,25,15,3,0
"2011","E00003219","E00003219","Total",130,64,37,25,4,0
"2011","E00003220","E00003220","Total",108,64,32,11,1,0
"2011","E00003221","E00003221","Total",134,64,49,19,2,0
"2011","E00003186","E00003186","Total",100,63,29,6,1,1
"2011","E00003188","E00003188","Total",212,124,75,10,3,0
"2011","E00003223","E00003223","Total",118,54,46,18,0,0
"2011","E00003226","E00003226","Total",123,60,45,18,0,0
"2011","E00003227","E00003227","Total",105,55,42,7,1,0
"2011","E00003228","E00003228","Total",118,63,37,17,1,0
"2011","E00003185","E00003185","Total",121,74,32,13,1,1
"2011","E00003187","E00003187","Total",134,85,32,11,5,1
"2011","E00003222","E00003222","Total",122,60,49,10,3,0
"2011","E00003224","E00003224","Total",123,68,45,9,1,0
"2011","E00003225","E00003225","Total",122,53,53,15,1,0
"2011","E00003665","E00003665","Total",130,71,48,10,1,0
"2011","E00003667","E00003667","Total",109,57,43,9,0,0
"2011","E00003669","E00003669","Total",127,66,41,19,1,0
"2011","E00003695","E00003695","Total",116,64,36,16,0,0
"2011","E00003704","E00003704","Total",112,62,38,11,1,0
"2011","E00003709","E00003709","Total",130,74,39,16,1,0
"2011","E00003725","E00003725","Total",57,35,18,4,0,0
"2011","E00003731","E00003731","Total",120,65,42,12,1,0
"2011","E00003734","E00003734","Total",128,68,46,11,3,0
"2011","E00003736","E00003736","Total",114,62,30,22,0,0
"2011","E00003724","E00003724","Total",105,45,39,20,1,0
"2011","E00003727","E00003727","Total",103,59,36,7,1,0
"2011","E00003728","E00003728","Total",118,34,53,24,7,0
"2011","E00003730","E00003730","Total",115,81,26,6,2,0
"2011","E00003733","E00003733","Total",109,62,31,14,2,0
"2011","E00003726","E00003726","Total",128,69,41,16,2,0
"2011","E00003729","E00003729","Total",142,72,54,14,2,0
"2011","E00003732","E00003732","Total",90,55,24,10,1,0
"2011","E00003735","E00003735","Total",115,70,34,9,2,0
"2011","E00003737","E00003737","Total",102,56,33,12,1,0
"2011","E00003707","E00003707","Total",145,82,45,14,3,1
"2011","E00003716","E00003716","Total",113,64,29,19,1,0
"2011","E00003717","E00003717","Total",116,49,44,18,5,0
"2011","E00003718","E00003718","Total",149,84,54,10,1,0
"2011","E00003719","E00003719","Total",156,85,56,11,3,1
"2011","E00003708","E00003708","Total",136,48,41,27,20,0
"2011","E00003720","E00003720","Total",115,62,39,14,0,0
"2011","E00003721","E00003721","Total",114,49,33,28,4,0
"2011","E00003722","E00003722","Total",107,63,33,10,1,0
"2011","E00003723","E00003723","Total",141,91,38,9,3,0
"2011","E00003312","E00003312","Total",138,81,42,15,0,0
"2011","E00003313","E00003313","Total",123,71,36,14,2,0
"2011","E00003314","E00003314","Total",128,67,51,8,2,0
"2011","E00003315","E00003315","Total",128,68,45,14,1,0
"2011","E00003319","E00003319","Total",137,82,45,8,2,0
"2011","E00003322","E00003322","Total",126,55,50,17,3,1
"2011","E00003323","E00003323","Total",117,54,43,17,3,0
"2011","E00003325","E00003325","Total",133,77,40,16,0,0
"2011","E00003327","E00003327","Total",136,57,48,28,3,0
"2011","E00003328","E00003328","Total",130,76,40,13,1,0
"2011","E00003311","E00003311","Total",124,65,43,10,5,1
"2011","E00003316","E00003316","Total",190,102,62,24,2,0
"2011","E00003318","E00003318","Total",131,74,32,18,6,1
"2011","E00003320","E00003320","Total",134,57,46,25,6,0
"2011","E00003321","E00003321","Total",126,70,41,13,2,0
"2011","E00003294","E00003294","Total",119,64,36,18,1,0
"2011","E00003296","E00003296","Total",122,80,32,10,0,0
"2011","E00003297","E00003297","Total",126,75,36,10,4,1
"2011","E00003326","E00003326","Total",128,80,34,13,1,0
"2011","E00166110","E00166110","Total",134,80,44,10,0,0
"2011","E00166623","E00166623","Total",128,95,27,5,1,0
"2011","E00003840","E00003840","Total",122,66,37,17,2,0
"2011","E00003879","E00003879","Total",126,69,43,14,0,0
"2011","E00003880","E00003880","Total",107,61,36,9,1,0
"2011","E00003883","E00003883","Total",122,56,43,21,2,0
"2011","E00003884","E00003884","Total",134,65,50,18,1,0
"2011","E00003645","E00003645","Total",136,73,41,22,0,0
"2011","E00003647","E00003647","Total",102,35,40,22,5,0
"2011","E00003648","E00003648","Total",126,54,50,20,2,0
"2011","E00003657","E00003657","Total",142,71,49,18,4,0
"2011","E00003658","E00003658","Total",133,66,39,23,5,0
"2011","E00003660","E00003660","Total",125,19,42,38,22,4
"2011","E00003661","E00003661","Total",149,33,65,34,15,2
"2011","E00003674","E00003674","Total",125,53,45,22,5,0
"2011","E00003677","E00003677","Total",140,52,54,33,1,0
"2011","E00003681","E00003681","Total",126,58,37,22,9,0
"2011","E00003659","E00003659","Total",144,68,56,18,2,0
"2011","E00003670","E00003670","Total",218,107,80,28,3,0
"2011","E00003675","E00003675","Total",172,70,57,42,3,0
"2011","E00003676","E00003676","Total",134,75,45,11,3,0
"2011","E00003679","E00003679","Total",139,83,42,12,2,0
"2011","E00003662","E00003662","Total",128,55,47,22,4,0
"2011","E00003678","E00003678","Total",129,60,31,32,6,0
"2011","E00003680","E00003680","Total",123,56,37,25,4,1
"2011","E00003682","E00003682","Total",118,45,43,29,1,0
"2011","E00003683","E00003683","Total",133,58,54,20,1,0
"2011","E00003684","E00003684","Total",147,71,47,26,3,0
"2011","E00003291","E00003291","Total",129,71,41,17,0,0
"2011","E00003302","E00003302","Total",118,80,26,12,0,0
"2011","E00003308","E00003308","Total",140,69,56,14,1,0
"2011","E00003309","E00003309","Total",126,74,33,16,3,0
"2011","E00003310","E00003310","Total",133,85,31,17,0,0
"2011","E00003293","E00003293","Total",123,48,43,29,3,0
"2011","E00003295","E00003295","Total",124,61,35,23,5,0
"2011","E00003299","E00003299","Total",103,59,30,12,2,0
"2011","E00003300","E00003300","Total",127,53,51,16,6,1
"2011","E00003324","E00003324","Total",141,74,40,23,3,1
"2011","E00003285","E00003285","Total",121,58,43,17,3,0
"2011","E00003289","E00003289","Total",121,85,25,10,1,0
"2011","E00003290","E00003290","Total",140,99,33,6,2,0
"2011","E00003292","E00003292","Total",129,30,40,47,11,1
"2011","E00003298","E00003298","Total",137,77,40,17,3,0
"2011","E00003286","E00003286","Total",129,76,42,10,1,0
"2011","E00003304","E00003304","Total",124,45,53,22,4,0
"2011","E00003305","E00003305","Total",139,71,46,21,1,0
"2011","E00003306","E00003306","Total",141,72,44,18,6,1
"2011","E00003307","E00003307","Total",123,78,29,15,1,0
"2011","E00003287","E00003287","Total",134,88,35,10,1,0
"2011","E00003288","E00003288","Total",132,78,37,13,4,0
"2011","E00003301","E00003301","Total",116,69,41,6,0,0
"2011","E00003303","E00003303","Total",122,67,38,15,2,0
"2011","E00003174","E00003174","Total",123,63,41,19,0,0
"2011","E00003176","E00003176","Total",131,72,42,13,3,1
"2011","E00003177","E00003177","Total",113,59,45,6,3,0
"2011","E00003178","E00003178","Total",119,65,44,9,1,0
"2011","E00003172","E00003172","Total",131,57,46,20,8,0
"2011","E00003173","E00003173","Total",124,68,48,5,3,0
"2011","E00003179","E00003179","Total",118,67,41,9,1,0
"2011","E00003180","E00003180","Total",121,69,33,17,2,0
"2011","E00003160","E00003160","Total",120,63,42,11,4,0
"2011","E00003163","E00003163","Total",127,70,38,18,1,0
"2011","E00003181","E00003181","Total",144,70,53,19,2,0
"2011","E00003182","E00003182","Total",126,78,31,15,2,0
"2011","E00003155","E00003155","Total",142,81,37,21,3,0
"2011","E00003156","E00003156","Total",122,61,47,13,1,0
"2011","E00003157","E00003157","Total",147,84,41,22,0,0
"2011","E00003161","E00003161","Total",142,71,42,22,7,0
"2011","E00003162","E00003162","Total",121,41,47,25,7,1
"2011","E00003165","E00003165","Total",129,71,42,15,1,0
"2011","E00003166","E00003166","Total",147,80,52,13,2,0
"2011","E00003167","E00003167","Total",129,69,37,22,1,0
"2011","E00003171","E00003171","Total",115,65,41,8,1,0
"2011","E00004003","E00004003","Total",144,69,48,23,4,0
"2011","E00004007","E00004007","Total",120,53,41,17,7,2
"2011","E00004009","E00004009","Total",114,54,40,16,4,0
"2011","E00004010","E00004010","Total",107,36,47,20,4,0
"2011","E00004018","E00004018","Total",107,57,28,18,4,0
"2011","E00004006","E00004006","Total",110,54,44,10,2,0
"2011","E00004008","E00004008","Total",103,51,37,14,1,0
"2011","E00004011","E00004011","Total",117,68,34,12,3,0
"2011","E00004013","E00004013","Total",115,72,34,8,1,0
"2011","E00004014","E00004014","Total",123,48,45,26,4,0
"2011","E00003991","E00003991","Total",146,29,55,44,16,2
"2011","E00003993","E00003993","Total",90,40,30,14,6,0
"2011","E00004015","E00004015","Total",85,19,27,19,17,3
"2011","E00004017","E00004017","Total",189,84,55,41,9,0
"2011","E00004020","E00004020","Total",117,32,44,32,9,0
"2011","E00004022","E00004022","Total",113,53,35,14,10,1
"2011","E00003992","E00003992","Total",132,38,43,33,16,2
"2011","E00004004","E00004004","Total",118,33,40,33,11,1
"2011","E00004012","E00004012","Total",130,30,50,41,8,1
"2011","E00004016","E00004016","Total",110,31,32,28,16,3
"2011","E00165787","E00165787","Total",133,48,38,32,15,0
"2011","E00003994","E00003994","Total",148,65,48,30,5,0
"2011","E00003995","E00003995","Total",125,70,40,13,2,0
"2011","E00004023","E00004023","Total",104,64,30,7,3,0
"2011","E00004024","E00004024","Total",106,67,24,14,1,0
"2011","E00165788","E00165788","Total",85,37,27,18,3,0
"2011","E00003390","E00003390","Total",133,93,32,7,1,0
"2011","E00003396","E00003396","Total",133,91,34,6,2,0
"2011","E00003403","E00003403","Total",143,89,40,9,5,0
"2011","E00003405","E00003405","Total",127,86,29,10,2,0
"2011","E00003377","E00003377","Total",144,65,47,23,7,2
"2011","E00003407","E00003407","Total",134,74,42,12,5,1
"2011","E00003409","E00003409","Total",140,54,43,37,6,0
"2011","E00003411","E00003411","Total",114,69,27,18,0,0
"2011","E00003412","E00003412","Total",118,67,34,16,1,0
"2011","E00003768","E00003768","Total",123,75,35,12,1,0
"2011","E00003769","E00003769","Total",112,69,26,15,2,0
"2011","E00003773","E00003773","Total",135,79,40,13,3,0
"2011","E00003776","E00003776","Total",128,80,31,13,4,0
"2011","E00003779","E00003779","Total",122,67,40,14,1,0
"2011","E00003780","E00003780","Total",103,63,32,8,0,0
"2011","E00003782","E00003782","Total",118,53,50,14,1,0
"2011","E00003785","E00003785","Total",116,62,35,16,3,0
"2011","E00003786","E00003786","Total",130,58,44,25,3,0
"2011","E00003793","E00003793","Total",114,63,31,16,4,0
"2011","E00003784","E00003784","Total",162,60,49,39,13,1
"2011","E00003787","E00003787","Total",147,63,49,31,4,0
"2011","E00003789","E00003789","Total",113,45,34,27,7,0
"2011","E00003798","E00003798","Total",129,41,34,37,14,3
"2011","E00165793","E00165793","Total",96,24,28,35,8,1
"2011","E00003164","E00003164","Total",136,55,62,18,1,0
"2011","E00003169","E00003169","Total",136,60,62,11,3,0
"2011","E00003183","E00003183","Total",140,60,60,19,1,0
"2011","E00003184","E00003184","Total",138,65,50,22,0,1
"2011","E00003646","E00003646","Total",150,69,51,25,5,0
"2011","E00003649","E00003649","Total",125,57,46,21,1,0
"2011","E00003650","E00003650","Total",135,76,40,13,6,0
"2011","E00003653","E00003653","Total",127,38,53,30,6,0
"2011","E00166118","E00166118","Total",118,69,36,11,2,0
"2011","E00166613","E00166613","Total",118,84,21,11,2,0
"2011","E00003644","E00003644","Total",120,57,44,16,3,0
"2011","E00003651","E00003651","Total",154,73,53,23,5,0
"2011","E00003654","E00003654","Total",132,56,45,27,4,0
"2011","E00003655","E00003655","Total",135,65,52,15,3,0
"2011","E00003656","E00003656","Total",129,54,51,21,3,0
"2011","E00003158","E00003158","Total",167,77,58,25,6,1
"2011","E00003159","E00003159","Total",122,76,33,11,2,0
"2011","E00003168","E00003168","Total",125,52,50,22,1,0
"2011","E00003170","E00003170","Total",131,40,49,39,3,0
"2011","E00165795","E00165795","Total",124,62,44,17,1,0
"2011","E00005656","E00005656","Total",141,70,43,22,6,0
"2011","E00005682","E00005682","Total",115,57,35,19,4,0
"2011","E00005683","E00005683","Total",124,54,43,21,5,1
"2011","E00005685","E00005685","Total",144,78,45,15,5,1
"2011","E00005686","E00005686","Total",108,34,35,26,11,2
"2011","E00005687","E00005687","Total",155,76,53,20,6,0
"2011","E00005689","E00005689","Total",88,41,27,16,4,0
"2011","E00005657","E00005657","Total",127,75,33,13,6,0
"2011","E00005658","E00005658","Total",175,89,64,15,7,0
"2011","E00005684","E00005684","Total",97,55,32,8,2,0
"2011","E00005688","E00005688","Total",122,53,46,20,2,1
"2011","E00005690","E00005690","Total",124,50,45,26,3,0
"2011","E00005691","E00005691","Total",129,67,33,25,4,0
"2011","E00005772","E00005772","Total",153,44,50,46,13,0
"2011","E00005778","E00005778","Total",131,64,49,11,7,0
"2011","E00005781","E00005781","Total",146,72,51,18,4,1
"2011","E00005784","E00005784","Total",136,46,46,36,7,1
"2011","E00005788","E00005788","Total",155,59,56,22,17,1
"2011","E00005767","E00005767","Total",128,59,40,15,10,4
